79.5196, 47.7968, 120.542
19.8744, 0.770378, 83.1628
22.1524, 89.8753, -109.887
16.3076, 96.0367, -78.341
25.527, 93.5648, -105.11
20.586, 98.6242, -74.0545
25.4154, 99.9194, -84.8101
25.0045, 104.903, -67.7269
24.6485, 98.4871, -103.495
24.2349, 109.843, -64.2329
5.46113, 29.943, 80.0424
7.81367, 38.9662, -20.5685
57.8871, 31.047, 150.491
28.3514, 112.681, -79.4373
80.0357, 42.1748, -173.258
31.0731, 116.875, -96.7571
32.2309, 115.835, -67.4021
35.535, 119.588, -54.435
37.8513, 124.019, -57.6491
24.8692, 0.998883, 88.8888
42.0469, 126.739, -47.2593
37.3752, 124.957, -35.0591
44.8266, 130.895, -38.2785
35.3226, 128.332, -69.372
38.7948, 131.93, -80.648
11.0057, 42.8147, -4.01284
13.316, 47.2489, 2.87282
43.3281, 134.039, -85.5856
61.9847, 64.2796, 171.972
43.0944, 134.482, -65.3018
16.4167, 51.1714, 8.32248
80.7646, 31.5702, -34.514
46.8701, 137.76, -52.8676
49.186, 142.191, -54.72
20.1836, 54.4594, 5.16659
22.0701, 59.0898, 11.6572
23.9508, 103.438, -118.358
44.4301, 135.879, -21.5593
24.2532, 63.588, 17.1902
27.1865, 107.25, -133.961
48.038, 135.718, -98.53
53.5842, 144.57, -40.1499
53.3318, 144.986, -71.3321
28.5658, 66.1181, 24.9974
30.6425, 70.6665, 34.3725
31.3965, 109.947, -131.346
34.9618, 73.185, 16.3951
55.7534, 149.361, -88.662
34, 74.3715, 41.4848
62.7089, 58.8009, 137.456
33.9175, 130.829, -79.4847
62.8644, 63.7984, 126.01
39.663, 71.4825, 29.4394
51.5188, 149.123, -24.5925
42.0026, 75.9014, 12.7648
48.4082, 132.85, -5.84412
55.7267, 151.824, -7.08879
50.1526, 153.933, -35.3887
33.5585, 79.352, 55.4264
47.8032, 158.347, -18.2941
34.976, 113.438, -118.694
49.366, 158.871, -43.9845
43.7498, 80.5862, 24.8306
48.4215, 163.308, -13.7152
35.405, 83.9985, 50.5072
11.1072, 51.1472, -87.706
52.9655, 149.799, -42.2243
52.0964, 166.699, -12.7215
54.6643, 156.71, 10.3481
56.8269, 168.318, -12.6787
39.2431, 87.203, 61.0641
52.3398, 161.137, 27.7129
53.4953, 166.001, 30.3481
19.1688, 49.5634, 21.4317
42.0761, 91.323, 78.2092
53.3764, 161.857, -40.9983
62.66, 68.7943, 120.278
44.1542, 86.2642, 57.674
34.5311, 113.843, -138.691
61.4774, 170.155, -24.6106
58.3287, 162.546, -58.6681
44.5224, 95.6836, 81.2244
35.8134, 120.207, -26.0939
49.0566, 85.2813, 43.5554
9.7138, 59.0658, -63.0979
56.1722, 170.224, 45.1128
54.0807, 174.766, 28.6734
48.1465, 99.1284, 85.9863
66.1395, 171.961, -13.3139
55.625, 154.359, -86.1104
69.6123, 175.559, -4.242
61.8681, 166.077, -48.7732
47.3424, 77.1086, 6.94332
72.4609, 179.668, 13.5429
61.0902, 169.323, 48.6131
47.9837, 169.542, 0.43568
61.3672, 69.2413, 157.699
77.4607, 179.707, 0.644288
48.3402, 83.5298, 68.5439
47.9168, 72.1417, -4.72756
44.3674, 158.753, -60.2104
51.1802, 178.839, 44.0911
49.4852, 157.032, 28.4214
19.7973, 107.539, -79.1622
63.4677, 174.741, -36.9685
82.3796, 180.604, 3.4985
83.6343, 185.444, 5.38841
55.8995, 140.696, -55.4118
53.4694, 183.284, 49.8061
26.4545, 110.707, -148.65
39.3369, 115.884, -132.402
49.7605, 80.3311, 47.7126
39.6802, 160.494, -64.2509
86.698, 189.396, -6.61067
88.5093, 186.555, 18.5659
67.9645, 176.927, -50.6471
25.8895, 69.1143, 51.6177
70.8725, 170.349, -28.3194
49.7297, 72.7153, 20.2809
32.4118, 115.683, -45.0615
53.9308, 188.262, 42.435
39.0313, 119.16, -73.7716
34.0083, 79.1976, 40.1374
55.1235, 193.118, 57.3144
51.578, 139.249, -112.087
64.7901, 172.686, 38.1191
72.3319, 179.362, -48.1321
69.7666, 172.202, 38.0546
48.3445, 104.125, 91.0671
76.7739, 181.657, -41.8189
81.7738, 181.63, -57.0454
84.7982, 190.307, 16.5216
65.1396, 167.062, 4.13612
49.2864, 67.735, 37.1483
5.45698, 34.5564, -32.2405
55.7782, 198.075, 53.1023
91.2961, 191.36, -8.98577
53.837, 159.029, -102.235
60.224, 200.363, 66.7837
80.5329, 184.954, -36.5268
86.1824, 195.111, 10.4187
74.4219, 174.026, 42.2936
50.419, 67.7631, 12.4949
53.6962, 193.257, 28.555
46.5057, 174.319, 3.47447
65.224, 200.351, 71.4272
61.0202, 74.2292, 174.561
56.2938, 203.048, 44.1315
94.2478, 195.395, -19.4274
95.8926, 193.327, 6.02012
49.1113, 195.252, 14.3688
55.1754, 163.846, -119.43
42.2655, 176.968, -4.68834
54.2704, 168.764, -128.742
33.9601, 3.86012, -89.1406
78.7987, 36.5761, -32.5838
100.851, 193.969, -11.4521
17.5957, 50.1811, -11.1722
